companyname,companyid,transcriptid,call_date,headline,turn_index,transcriptcomponentid,transcriptcomponenttypeid,component_type,speaker_name,speaker_type,turn_text
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",40,113921687,4,Answer,Elon Musk,Executives,I think it depends on the OEM. I guess we'd be happy either way.
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",41,113921688,4,Answer,Vaibhav Taneja,Executives,"Yes, it depends on what kind of arrangement we enter into. A lot of those things are, we've not got the end result yet. So we'll make that determination as and when we get to that point."
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",42,113921689,4,Answer,Elon Musk,Executives,"And the kind of deals that are obviously relevant are only some OEMs willing to do this in 1 million cars a year or something significant. Because not if it's like 10,000 or 100,000 cars a year. We can just make that ourselves."
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",43,113921690,4,Answer,Travis Axelrod,Executives,All right. The next question comes from Dan Levy from Barclays.
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",44,113921691,3,Question,Dan Levy,Analysts,"First, I wanted to start with a question on Shanghai. You've leveraged Shanghai as an export center really due to its low cost, that makes sense. Maybe you can just give us a sense of how the strategy changes, if at all, given the implementation of tariffs in Europe? Also to what extent your import of batteries from China into the U.S., how that might change given the tariffs?"
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",45,113921692,4,Answer,Vaibhav Taneja,Executives,"Yes. I think I covered some part of it in my opening remarks. But just to give you a little bit more. Just on the tariff side, the European authorities did sample certain other OEMs in their first round to establish the tariffs for cars being imported from China into Europe. While we were not picked up in our individual examination in the first round, they did pick us up in the second round. They visited our factory. We worked with them, provided them all the information. As a result, we are adjusting our import strategy out of China into Europe. But -- and one other thing to note is, in Q2 itself, we started building right hand Model Ys out of Berlin and we also delivered it in the U.K. \"
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",46,113921693,3,Question,Dan Levy,Analysts,"As a follow-up, I wanted to ask about the Robotaxi strategy. And specifically, the shareholder deck here notes that the release is going to be -- 1 of the gating factors is regulatory approval. So maybe you could help us understand which regulations specifically are the ones that we should be looking for? Is it FMVSS that's standard? And then to what extent does the strategy shift? You've done with FSD more of a nationwide, no boundary approach. Is the Robotaxi approach one that's more geo-fenced, so to speak, and is more driven by a state-by-state approach?"
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",47,113921694,4,Answer,Elon Musk,Executives,"I mean our solution is a generalized solution like what everybody else has. You could see if Waymo has [ one of it ], they have very localized solution that requires high-density mapping. It's not -- it's quite fragile. So their ability to expand, I believe, is limited. Our solution is a general solution that works anywhere. It would even work on a different earth. So if you [ branded ] a new earth, it would work on new earth. \"
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",48,113921695,4,Answer,Travis Axelrod,Executives,Thanks...
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",49,113921696,4,Answer,Unknown Executive,Executives,"Just to highlight that Travis. In terms of like, as Elon said, in terms of regulatory approval, the vehicles are governed by FMVSS in U.S., which is the same across all 50 states. The road rules are the same across all 50 states. So creating a generalized solution gives us the best opportunity to deploy in all 50 states reasonably. Of course, there are state and even local municipal level regulations that may apply to being a transportation company or deploying taxis. But as far as getting the vehicle on the road, that's all federal and that's very much in line with what Elon was suggesting of the data and the vehicle itself."
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",50,113921697,4,Answer,Ashok Elluswamy,Executives,"And to add to the technology point, the end-to-end network basically makes no assumption about the location. Like you could add data from different countries and it just like performs equally well there. That's like almost close to 0, U.S. specific code in there. It's all just the data that comes from the U.S."
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",51,113921698,4,Answer,Lars Moravy,Executives,"Yes. To that end, Ashok, it's like we can go as humans to other countries and drive with some reasonable amount of assessment in those countries, and that's how you design the FSD software."
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",52,113921699,4,Answer,Ashok Elluswamy,Executives,"Yes, exactly."
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",53,113921700,4,Answer,Travis Axelrod,Executives,"Great. Thanks, guys. The next question comes from George from Canaccord."
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",54,113921701,3,Question,George Gianarikas,Analysts,"Maybe just to expand on the regulatory question for a second. And I could be comparing apples and oranges, but GM canceled their pedal-less, wheel-less vehicle, and according to the company this morning, their decision was driven by uncertainty about the regulatory environment. And from what we understand, and again, maybe I'm wrong here, but the Robotaxi that has been shown, at least in the images to the public is also pedal-less and wheel-less. Is there a different regulatory concern just if you deploy a vehicle like that, that doesn't have pedal -- pedals or a wheel and that -- may that be different from just regular FSD on the traditional Tesla vehicle."
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",55,113921702,4,Answer,Elon Musk,Executives,"Well, obviously, the real reason that they canceled it because GM can't make it work, not because of regulators, they're blaming regulators. That's misleading [indiscernible] to do so, because Waymo is doing just fine in those markets. So it's just that their technology is not at par."
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",56,113921703,3,Question,George Gianarikas,Analysts,"And maybe just as a follow-up, I think, you mentioned that FSD take rates were up materially after you reduced the price. Is there any way you can help us quantify what that means exactly?"
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",57,113921704,4,Answer,Vaibhav Taneja,Executives,"Yes. We've shared that how -- that we've seen a meaningful increase. I don't want to get into specifics because we started from a low base, but we are seeing encouraging results. And the key thing here is, like Elon said, we need to experience it because words can't describe it till the time we actually use it. And that's why we are trying to make sure that every time a car is getting delivered, people are being showed how this thing is working. Because when you see it working, you realize how great it is. I mean, just to give you 1 example. \"
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",58,113921705,4,Answer,Elon Musk,Executives,"We're fixing the sunglasses thing. It's coming soon. So you will be able to drive -- you'll be able to have sunglasses on and have the car drive. So -- but there's number of times I've talked with smart people who like live in New York or maybe downtown Boston and don't ever drive and then ask me about FSD, I'm like, you can just get a car and try it. And if you're not doing that, you have no idea what's going on."
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",59,113921706,4,Answer,Travis Axelrod,Executives,The next question comes from Pierre from New Street.
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",60,113921707,3,Question,Pierre Ferragu,Analysts,"So it's on Robotaxi, again, and I completely get it that with a universal solution we will get like regulatory approval. We get there eventually clicking up miles and compute, et cetera. And my question is more how you think about deployment? Because I'm still like -- I'm thinking once you have a car that can drive everywhere that can replace me, it can replace a taxi. But then to do the ride-hailing service, you need a certain scale. And that means a lot of cars on the road. And so you need an infrastructure to just maintain the cars, take care of them, et cetera. And so my question is, are you already working on that? Do you have already an idea of what like your plan to deploy looks like? And is that like a Tesla-only plan? Or are you looking at partners, local partners, global partners to do that? And then I have a quick follow-up."
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",61,113921708,4,Answer,Elon Musk,Executives,"This would just be the Tesla network. You just literally open the Tesla app and summon a car and we send a car to pick you up and take you somewhere. And our -- we will have a fleet that's on the order of 7 million [ vehicle autonomy ] soon. In the U.S. it will be over 10 million and over 20 million. This is in that scale. And the car is able to operate 24/7 unlike the human drivers. So the capability to -- like this basically instant scale with a software update. And now this is for a customer-owned fleet. So you can think of that as being a bit like Airbnb, like you can choose to allow your car to be used by the fleet or cancel that and bring it back. It will be used by the fleet all the time, can be used by the fleet some of the time and then Tesla will take a share in the revenue with the customer. \"
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",62,113921709,3,Question,Pierre Ferragu,Analysts,"Okay. And do you think that scales like progressively, so you can start in a city with just a handful of cars. Then you grow the number of cars over time? Or do you think there is like a critical mass you need to get to, to be able to offer like a service that is of competitive quality compared to what like Uber would be typically delivering already?"
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",63,113921710,4,Answer,Elon Musk,Executives,"I guess, I'm not conveying this correctly. The entire Tesla fleet basically becomes active. This is obviously -- maybe there's some number of people who don't want their car to earn money. But I think most people will. It's instant scale."
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",64,113921711,4,Answer,Travis Axelrod,Executives,Our next question comes from Colin from Oppenheimer.
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",65,113921712,3,Question,Colin Rusch,Analysts,"I've got 2 questions around energy storage. With the tight supply in the stationary storage, can you talk about your pricing strategy? And how you're thinking about saturation in given geographies given that some of these larger systems are starting to shift wholesale power markets in a pretty meaningful way quickly."
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",66,113921713,4,Answer,Vaibhav Taneja,Executives,"So yes, I mean, we are working with a large set of players in the market and our pipeline is actually pretty long. And there is actually a very -- there's actually a long end in terms of where you enter into a contract to where delivery starts happening. And so far, we have good pricing leverage, and I'll Mike chime in on this, too."
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",67,113921714,4,Answer,Unknown Executive,Executives,"Yes. I mean there's a lot of competition from Chinese OEMs, just like there is in the vehicle space. So we're in close contact with our customers and making sure that we're remaining competitive in where they're needing to be competitive to secure contracts to sell power and energy in the markets. We had a really strong contracting quarter and continue to build our backlog for 2025 and 2026. So we feel pretty good about where we are in the market. We realize that competition is strong, but we have a pretty strong value proposition with offering a fully integrated product with our own power electronics and site level control so..."
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",68,113921715,4,Answer,Vaibhav Taneja,Executives,"Yes. And again, the aspect which people do not fully understand is that there's also a whole software stack which comes with Megapack. And that is a unique proposition, which we have -- which is only available to us, and we're using it with other stuff, too, but that gives us a much more of an edge as compared to the competition."
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",69,113921716,4,Answer,Elon Musk,Executives,"Yes, we find customers that they can sort of put together a hodgepodge solution and then sometimes they'll pick their solutions. And then that doesn't work, and then they come back to us."
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",70,113921717,4,Answer,Unknown Executive,Executives,"Yes. And we're not really seeing saturation like on a global scale. There's little pockets of saturation in different markets, but we're more seeing that there's markets opening up given demand on the grid just continues to increase more than anyone expects. So that just opens up markets really across the world in different pockets."
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",71,113921718,4,Answer,Vaibhav Taneja,Executives,"Yes. I mean just even on the AI compute side, these GPUs are really powerful. And the amount of new pipeline, which we're getting for people, for data center backup and things like that is increasing at a pretty large scale."
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",72,113921719,3,Question,Colin Rusch,Analysts,"And then the follow up there is on rollout of 4680 process technology in the roll-to-roll process, there's some news around your equipment suppliers. Can you talk about how far along you were in potentially qualifying an incremental supplier around some of those critical process technology steps?"
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",73,113921720,4,Answer,Lars Moravy,Executives,"Yes, I can talk about that. You're probably referring to the lawsuit that we have with 1 of our suppliers. Look, I don't think this is going to affect our ability to roll out 4680. We have very strong IP position in the technology. And the majority of the equipment that we use is in-house designed and some of it is in-house build. And so we can take our IP stack and have someone else build it if we need to. So that's not really a concern right now."
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",74,113921721,4,Answer,Elon Musk,Executives,"Yes. I think people don't understand just how much demand there will be for storage. They really just -- like the people, I think, are underestimating this demand by product order of magnitude. So the actual energy -- total energy output of say, the U.S. grid is, if the power plants can operate at steady state is at least 2 to 3 times the amount of energy it currently produces. Because there are huge gaps -- because there's a huge difference in the -- from peak to trough in terms of energy or power generation. So in order for a grid to not have blackouts, it must be able to support the load at the worst minute of the worst day of the year. The coldest or hottest day, which means that for the rest of the time -- the rest of the year, it's got massive excess power generation capability, but it has no way to store that energy. \"
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",75,113921722,4,Answer,Travis Axelrod,Executives,All right. Thank you.
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",76,113921723,4,Answer,Elon Musk,Executives,That's a very profound thing.
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",77,113921724,4,Answer,Travis Axelrod,Executives,"Thank you, Elon. The next question comes from Colin Langan from Wells Fargo."
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",78,113921725,3,Question,Colin Langan,Analysts,"Great. Thanks for taking my questions. Do you hear me? I guess, I guess, when you ask, if Trump wins, there's a higher chance that IRA could get cut. I think Elon, you had commented online that Tesla doesn't survive on EV subsidies. But when Tesla loses a lot of support, IRA goes away, I think Model 3 and Y get IRA help for customers and I think your batteries get production tax credits. So just one, can you clarify if the IRA ends, would it be a negative for your profitability in the near term? Why might it not be a negative? And then any framing of the current support you get, IRA-related."
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",79,113921726,4,Answer,Elon Musk,Executives,"I guess that there would be like some impact, but I think it would be devastating for our competitors and for Tesla slightly. But long term probably actually helps Tesla, would be my guess, yes. But as I said this before in earning calls, it -- the value of Tesla overwhelmingly is autonomy. These other things are, I think, no way it's relative to autonomy. So I recommend anyone who doesn't believe that Tesla would sell vehicle autonomy should not hold Tesla stuff. They should sell their Tesla stuff. If you believe Tesla will sell autonomy, you should buy Tesla stuff. And all these other questions are in the noise."
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",80,113921727,4,Answer,Vaibhav Taneja,Executives,"Yes. I mean I'll add this just to clarify a few things that -- at the end of the day, when we are looking at our business, we've always been looking at it whether or not IRA is there. And we want our business to grow healthy without having any subsidies coming in, whichever way you look at it. And that's the way we've always modeled everything. And that is the way internally, also even when we're looking at battery costs, yes, IRA, there are manufacturing credits which we get, but we always drive ourselves to say, okay, what if there is no IRA benefit? And how do we operate in that kind of an environment? \"
"Tesla, Inc.",27444752,3193538,2024-07-23,"Tesla, Inc., Q2 2024 Earnings Call, Jul 23, 2024",81,113921728,4,Answer,Travis Axelrod,Executives,"Okay. I think that's unfortunately all the time we have for today. We appreciate all of your questions. We look forward to talking to you next quarter. Thank you very much, and goodbye."
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",1,117192701,4,Answer,Travis Axelrod,Executives,"Great. Thank you very much, Vaibhav. Now we'll go to investor questions. The first one is, is Tesla still on track to deliver the more affordable model next year as mentioned by Elon earlier? And how does it align with your AI and product road map?"
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",2,117192702,4,Answer,Lars Moravy,Executives,"Sure. I mean, as Elon and Vaibhav both said, we are on plan to meet that in the first half of next year. Ambition has always been to lower the cost of our vehicles, to increase the adoption of sustainable energy in transport. Part of that is lowering the cost of our current vehicles, which is where all of the personally-owned vehicles that we sell today come in. But the next stage in that really, as it fits into the AI road map, is when we bring in robotaxis, which lowers the initial cost of getting into an EV. And that's really where we see the marriage of EV road map and the AI road map."
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",3,117192703,4,Answer,Elon Musk,Executives,"Yes. It will be like with incentive of sub-$30,000 car, which is kind of a key threshold."
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",4,117192704,4,Answer,Travis Axelrod,Executives,"Great. Thank you very much. Similar question next, when can we expect Tesla to give us the $25,000 non-robotaxi regular car model?"
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",5,117192705,4,Answer,Elon Musk,Executives,We're not making a non-robo.
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",6,117192706,4,Answer,Lars Moravy,Executives,"Yes, all our vehicles today are robotaxis."
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",7,117192707,4,Answer,Elon Musk,Executives,"So I think we've made it very clear that the future is autonomous. I mean it's going to be -- I've actually said this many years ago, but that my strong belief and I believe that is panning out to be true, certainly, it'd be very obvious in retrospect, is that the future is autonomous electric vehicles. And nonautonomous gasoline vehicles in the future will be like riding a horse and using a flip bone. It's not that there are no horses, yes, there are some horses, but they're unusual. They're niche. And so everything is going to be electric autonomous. I think that it should be, frankly, blindingly obvious at this point that, that is the future. \"
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",8,117192708,4,Answer,Vaibhav Taneja,Executives,Yes. And our cars look normal.
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",9,117192709,4,Answer,Elon Musk,Executives,"Yes, they mostly look normal. The Cybertruck looks, thankfully, abnormal. And then the Cybercab/robotaxi, we wanted to have something futuristic-looking, and I think it does look futuristic. And it's worth noting with respect to the Cybercab, it's especially not just a revolutionary vehicle design but a revolution in vehicle manufacturing that is also coming with the Cybercab. The cycle times, like the units per hour of the Cybercab line, like this is just really something special. I mean this will be a half order of magnitude better than other car manufacturing lines, like not even the same league is what I'm saying, not in the same league. And I said like several years ago that maybe the hottest Tesla product probably will be the battery, just like a biofactory."
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",10,117192710,4,Answer,Lars Moravy,Executives,Yes. I can't reverse-engineer a factory.
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",11,117192711,4,Answer,Elon Musk,Executives,"Yes. And we're rapidly evolving our manufacturing technology. So anyway, basically, I think having a regular $25,000 model is pointless. It would be silly, like it will be completely at odds with what we believe."
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",12,117192712,4,Answer,Lars Moravy,Executives,"In an autonomous world, what matters is the lowest cost per mile of efficiency of that vehicle. And that's what we've done with the robotaxi."
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",13,117192713,4,Answer,Elon Musk,Executives,"Yes. Exactly. Autonomous, it's fully considered cost per mile is what matters. And if you try to make a car that is essentially a hybrid, manual/automatic car, it's not going to be as good as a dedicated autonomous car. So yes, Cybercab is just not going to have steering wheels and pedals, it will be designed and optimized for autonomy. It will cost roughly $25,000, so it is a $25,000 car. And you will be able to buy one already exclusively if you want. So it just won't have a steering wheel. You don't need it."
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",14,117192714,4,Answer,Travis Axelrod,Executives,"Great. Thank you very much. The next question is, what is Tesla doing to alleviate long wait times at service centers?"
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",15,117192715,4,Answer,Unknown Executive,Executives,"So we aim on solving problems at the source, so at the factory, before they can even affect our customers. We believe the best service is no service."
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",16,117192716,4,Answer,Elon Musk,Executives,The car doesn't break. That's the best thing.
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",17,117192717,4,Answer,Unknown Executive,Executives,"I don't see anyone with a test. You either fix the issue upstream or do it remotely, do it through software, maybe at work or at home, in a car, and we've addressed and fixed the issue and we've partnered the field with service to make sure we're looking at the same issues. And additionally, just in Q3 and Q4 of this year alone, we have opened and will open in total of nearly 70 locations. And in North America, we significantly expanded the size of each location and have doubled the size last year compared to this year."
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",18,117192718,4,Answer,Elon Musk,Executives,"Yes. I think there's like actually a lot of merit to having large service centers because you can have specialization of labor. You can start your approach. Yes, it should be more factory-like where you can have dedicated lanes for particular types of service. And it's way easier for somebody to become expert in a few different types of repairs than in every repair."
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",19,117192719,4,Answer,Unknown Executive,Executives,"Exactly. This has helped us with the base of these heavy repairs, like, plugging up a lane. They have dedicated lanes for different type of repairs. And so it's throughput largely, treating it like a factory."
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",20,117192720,4,Answer,Elon Musk,Executives,"Yes. This is where a Tesla structure -- I think Tesla has a structural advantage relative to the rest of the auto industry because we make the cars and we service the cars. Whereas I think there's a bit of a conflict of interest with the dealer model, the traditional OEM and dealer model, where the dealerships make most of their money on service. And so they obviously aren't incented to reduce the servicing cost whereas, in our case, we are incented to reduce the servicing cost because we carry that servicing cost. And we've got a good feedback with our cars."
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",21,117192721,4,Answer,Unknown Executive,Executives,"I think with the factory, the service leaders together who send people from the factories to the field and field to the factory see it firsthand, provide suggestions for manufacturing as well as for engineering on design."
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",22,117192722,4,Answer,Elon Musk,Executives,Yes. So I view this as a fundamental structural advantage of Tesla versus the rest of the auto industry.
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",23,117192723,4,Answer,David Lau,Executives,"We also do a bunch of work on the software side not only to automate diagnostics, so identifying what needs to be done to a car before it comes into service, but also automating all of the preparation work and aligning all the resources that are necessary in order for the car to be very efficiently worked on once it arrives. So the parts are there, like the lift is scheduled, the technician schedule."
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",24,117192724,4,Answer,Elon Musk,Executives,Yes. Like the car will tell you this is what's wrong with me and tells the service center.
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",25,117192725,4,Answer,Travis Axelrod,Executives,Get everything ready in a minute.
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",26,117192726,4,Answer,Elon Musk,Executives,Please fix me and this is what's wrong.
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",27,117192727,4,Answer,Unknown Executive,Executives,"Instead of a customer trying to translate, the car is telling us directly, and we're pulling that."
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",28,117192728,4,Answer,Elon Musk,Executives,"Yes, most the time, you don't need to diagnose the car when it arrives. This is like, again, a fundamental technology advantage and structural advantage compared to the rest of the auto industry."
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",29,117192729,4,Answer,Vaibhav Taneja,Executives,"I think it's underappreciated as to what all we are able to do. Because like I said before, most of our cars, except for Cybertruck, look the same, right? So people don't realize that it has so much capability."
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",30,117192730,4,Answer,Elon Musk,Executives,Yes. Better than other cars. But they're not like obviously super futuristic.
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",31,117192731,4,Answer,Travis Axelrod,Executives,"Great. Thanks very much. The next question is, please provide an update on the semi. What will the next stage growth look like and when will FSD be ready?"
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",32,117192732,4,Answer,Lars Moravy,Executives,"Sure. We posted an earnings deck. We're progressing something on the build of the semi factory in our gigafactory in Reno. We've released all our major capital expenditures for that program, and we're on track to start pilot builds in the second half of next year, with production starting in the first half of 2026 and ramping really throughout the year to full production. Semi growth will largely depend on our customers' adoption of the product."
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",33,117192733,4,Answer,Elon Musk,Executives,"Well, I don't think we're going to be limited, honestly."
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",34,117192734,4,Answer,Lars Moravy,Executives,"Yes, which is like a no-brainer for the semi because it's really a commodity of total cost of ownership."
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",35,117192735,4,Answer,Elon Musk,Executives,Yes. Exactly. We have kind of ridiculous demand for the semi.
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",36,117192736,4,Answer,Lars Moravy,Executives,"In that world where it's about how much do I spend to [ lower ] cost per mile, it's a no-brainer."
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",37,117192737,4,Answer,Elon Musk,Executives,"Yes. Fundamentally, if you've got a semi, the fully considered cost per mile per ton of transport is better than, say, a diesel truck. Any company that doesn't adopt an electric semi will lose. It's not a subjective thing."
"Tesla, Inc.",27444752,3334878,2024-10-23,"Tesla, Inc., Q3 2024 Earnings Call, Oct 23, 2024",38,117192738,4,Answer,David Lau,Executives,It's competitive.
